CODIGO,REFERNCIA,DECRIPCION,CATEGORIA,SUBCATEGORIA,categ/complete,ESTADO,Suma de CANTIDAD ACTUAL,Promedio de PRECIO VENTA,URL Image,Nombre,Atributo_Color,Atributo_Talla,,
7700202240004,240004,Jeasn negro / Negro / 27 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,5,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240004.jpeg,Jeasn negro , Negro ,27, Mujer,
7700216240004,240004,Jeasn negro / Negro / 28 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,3,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240004.jpeg,Jeasn negro , Negro ,28, Mujer,
7704225240038,240038,Joggers / Estampado / Unica / Mujer,MUJER,Pantalones,MUJER /Pantalones,Activo,3,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240038.jpeg,Joggers , Estampado , Unica , Mujer,
7700202240040,240040,pantalon cuero tex / Negro / M / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,2,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240040.jpeg,pantalon cuero tex , Negro , M , Mujer,
7700204240047,240047,Jeasn negro just doit / Negro / XL / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240047.jpeg,Jeasn negro just doit , Negro , XL , Mujer,
7704230240059,240059,PANTALON JENNIFER FRIDA / Estampado / L-XL / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,1,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240059.jpeg,PANTALON JENNIFER FRIDA , Estampado , L-XL , Mujer,
7702002240066,240066,PANTALON GRACIA / Belge / M / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,1,$50.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240066.jpeg,PANTALON GRACIA , Belge , M , Mujer,
7700201240071,240071,PANTALON JACKY / Negro / S-M / Mujer,MUJER,Pantalones,MUJER /Pantalones,Activo,1,$39.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240071.jpeg,PANTALON JACKY , Negro , S-M , Mujer,
7701001240071,240071,Leguins Brilliant sintético / Rojo / S / Mujer,MUJER,Pantalones,MUJER /Pantalones,Activo,2,$39.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240071.jpeg,Leguins Brilliant sintético , Rojo , S , Mujer,
7701802240071,240071,Leguins Brilliant sintético / Salmon / M / Mujer,MUJER,Pantalones,MUJER /Pantalones,Activo,1,$39.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240071.jpeg,Leguins Brilliant sintético , Salmon , M , Mujer,
7702002240071,240071,Leguins Brilliant sintético / Belge / M / Mujer,MUJER,Pantalones,MUJER /Pantalones,Activo,1,$39.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240071.jpeg,Leguins Brilliant sintético , Belge , M , Mujer,
7703802240071,240071,Leguins Brilliant sintético / Vinotinto / M / Mujer,MUJER,Pantalones,MUJER /Pantalones,Activo,1,$39.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240071.jpeg,Leguins Brilliant sintético , Vinotinto , M , Mujer,
7701001240082,240082,Pantalon Camuflado / Rojo / S / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,4,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240082.jpeg,Pantalon Camuflado , Rojo , S , Mujer,
7701002240082,240082,Pantalon Camuflado / Rojo / M / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,3,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240082.jpeg,Pantalon Camuflado , Rojo , M , Mujer,
7704001240082,240082,Pantalon Camuflado / Marfil / S / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,8,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240082.jpeg,Pantalon Camuflado , Marfil , S , Mujer,
7704002240082,240082,Pantalon Camuflado / Marfil / M / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,5,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240082.jpeg,Pantalon Camuflado , Marfil , M , Mujer,
7704003240082,240082,Pantalon Camuflado / Marfil / L / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,4,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240082.jpeg,Pantalon Camuflado , Marfil , L , Mujer,
7700625240089,240089,PANTALON CAMUFLADO COST / Azul / Unica / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,1,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240089.jpeg,PANTALON CAMUFLADO COST , Azul , Unica , Mujer,
7701025240089,240089,PANTALON CAMUFLADO COST / Rojo / Unica / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,3,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240089.jpeg,PANTALON CAMUFLADO COST , Rojo , Unica , Mujer,
7702725240089,240089,PANTALON CAMUFLADO COST / Mostaza / Unica / Mujer,MUJER,Pantalón,MUJER /Pantalón,Activo,4,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240089.jpeg,PANTALON CAMUFLADO COST , Mostaza , Unica , Mujer,
7700325240093,240093,JEANS CON BENGALINA,MUJER,Pantalón,MUJER /Pantalón,Activo,1,$65.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240093.jpeg,JEANS CON BENGALINA,,,,
7700316240095,240095,Jeasn azul claro / Azul / 27 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240095.jpeg,Jeasn azul claro , Azul ,27, Mujer,
7700216240096,240096,Jeasn negro con descastes / Negro / 28 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240096.jpeg,Jeasn negro con descastes , Negro ,28, Mujer,
7700317240099,240099,Jeasn azul oscuro con descaste / Azul / 29 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240099.jpeg,Jeasn azul oscuro con descaste , Azul ,29, Mujer,
7700316240100,240100,Jeasn azul oscuro con descaste / Azul / 28 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240100.jpeg,Jeasn azul oscuro con descaste , Azul ,28, Mujer,
7700314240101,240101,Jeasn azul oscuro zeso / Azul / 14 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240101.jpeg,Jeasn azul oscuro zeso , Azul ,14, Mujer,
7700214240102,240102,Jeasn azul zeso / Negro / 14 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240102.jpeg,Jeasn azul zeso , Negro ,14, Mujer,
7700201240103,240103,Jeasn azul / Negro / S / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,2,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240103.jpeg,Jeasn azul , Negro , S , Mujer,
7700202240103,240103,Jeasn azul / Negro / M / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,2,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240103.jpeg,Jeasn azul , Negro , M , Mujer,
7700203240103,240103,Jeasn azul / Negro / L / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,2,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240103.jpeg,Jeasn azul , Negro , L , Mujer,
7700215240104,240104,Jeasn azul oscuro / Negro / 26 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240104.jpeg,Jeasn azul oscuro , Negro ,26, Mujer,
7700217240104,240104,Jeasn azul oscuro / Negro / 29 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240104.jpeg,Jeasn azul oscuro , Negro ,29, Mujer,
7700219240104,240104,Jeasn azul oscuro / Negro / 28 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240104.jpeg,Jeasn azul oscuro , Negro ,28, Mujer,
7700313240107,240107,Jeasn azul BYBROOBER / Azul / 12 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$65.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240107.jpeg,Jeasn azul BYBROOBER , Azul ,12, Mujer,
7700310240108,240108,JEANS MENTA 01 / Azul / 6 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240108.jpeg,JEANS MENTA 01 , Azul ,6, Mujer,
7704411240109,240109,JEANS MENTA 02 / azul oscuro / 8 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$55.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240109.jpeg,JEANS MENTA 02 , azul oscuro ,8, Mujer,
7700311240125,240125,Jeans azul con accesorio / Azul / 8 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$51.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240125.jpeg,Jeans azul con accesorio , Azul ,8, Mujer,
7700304240157,240157,JEANS ROPA HEMOSA MUJER / Azul / XL / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240157.jpeg,JEANS ROPA HEMOSA MUJER , Azul , XL , Mujer,
7700310240162,240162,JEANS TALLE ALTO PIEL DURAZNO 524 / Azul / 6 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$58.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240162.jpeg,JEANS TALLE ALTO PIEL DURAZNO 524 , Azul ,6, Mujer,
7700210240190,240190,JEANS OCHENTERO AFRO,MUJER,Jeans,MUJER /Jeans,Activo,2,$51.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240190.jpeg,JEANS OCHENTERO AFRO,,,,
7700211240190,240190,JEANS OCHENTERO AFRO / Negro / 8 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$51.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240190.jpeg,JEANS OCHENTERO AFRO , Negro ,8, Mujer,
7700115240302,240302,JEANS TALLE ALTO PLUS SISE BLANCO / Blanco / 16 / Mujer,MUJER,Jeans,MUJER /Jeans,Activo,1,$65.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/240302.jpeg,JEANS TALLE ALTO PLUS SISE BLANCO , Blanco ,16, Mujer,
7700501260011,260011,Falda larga / Gris / S / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260011.jpeg,Falda larga , Gris , S , Mujer,
7700502260011,260011,Falda larga / Gris / M / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260011.jpeg,Falda larga , Gris , M , Mujer,
7700503260011,260011,Falda larga / Gris / L / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260011.jpeg,Falda larga , Gris , L , Mujer,
7700504260011,260011,Falda larga / Gris / XL / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260011.jpeg,Falda larga , Gris , XL , Mujer,
7704225260014,260014,Falda larga chalis / Estampado / Unica / Mujer,MUJER,Falda,MUJER /Falda,Activo,2,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260014.jpeg,Falda larga chalis , Estampado , Unica , Mujer,
7703901260017,260017,Falda arallas blanco con negro y negro con flores azules / Combinado / S / Mujer,MUJER,Falda,MUJER /Falda,Activo,6,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260017.jpeg,Falda arallas blanco con negro y negro con flores azules , Combinado , S , Mujer,
7703902260017,260017,Falda arallas blanco con negro y negro con flores azules / Combinado / M / Mujer,MUJER,Falda,MUJER /Falda,Activo,6,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260017.jpeg,Falda arallas blanco con negro y negro con flores azules , Combinado , M , Mujer,
7703903260017,260017,Falda arallas blanco con negro y negro con flores azules / Combinado / L / Mujer,MUJER,Falda,MUJER /Falda,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260017.jpeg,Falda arallas blanco con negro y negro con flores azules , Combinado , L , Mujer,
7703901260018,260018,Falda scuba blanco de pepas azules y beis con flores / Combinado / S / Mujer,MUJER,Falda,MUJER /Falda,Activo,6,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260018.jpeg,Falda scuba blanco de pepas azules y beis con flores , Combinado , S , Mujer,
7703903260018,260018,Falda scuba blanco de pepas azules y beis con flores / Combinado / L / Mujer,MUJER,Falda,MUJER /Falda,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260018.jpeg,Falda scuba blanco de pepas azules y beis con flores , Combinado , L , Mujer,
7704225260019,260019,Falda amarilla de flores / Estampado / Unica / Mujer,MUJER,Falda,MUJER /Falda,Activo,3,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260019.jpeg,Falda amarilla de flores , Estampado , Unica , Mujer,
7703925260020,260020,Falda larga y top de pepas / Combinado / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$60.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260020.jpeg,Falda larga y top de pepas , Combinado , Unica , Mujer,
7703925260021,260021,Falda larga versais / Combinado / Unica / Mujer,MUJER,Falda,MUJER /Falda,Activo,1,$45.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260021.jpeg,Falda larga versais , Combinado , Unica , Mujer,
7700303260023,260023,Falda corta de jeans / Azul / M / Mujer,MUJER,Falda,MUJER /Falda,Activo,1,$48.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260023.jpeg,Falda corta de jeans , Azul , M , Mujer,
7703902260024,260024,Falda chalis / Combinado / M / Mujer,MUJER,Falda,MUJER /Falda,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260024.jpeg,Falda chalis , Combinado , M , Mujer,
7703903260024,260024,Falda chalis / Combinado / L / Mujer,MUJER,Falda,MUJER /Falda,Activo,9,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260024.jpeg,Falda chalis , Combinado , L , Mujer,
7704201260029,260029,FALDA SCUBA REF 460 / Estampado / S / Mujer,MUJER,Falda,MUJER /Falda,Activo,7,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260029.jpeg,FALDA SCUBA REF 460 , Estampado , S , Mujer,
7704202260029,260029,FALDA SCUBA REF 460 / Estampado / M / Mujer,MUJER,Falda,MUJER /Falda,Activo,7,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260029.jpeg,FALDA SCUBA REF 460 , Estampado , M , Mujer,
7704203260029,260029,FALDA SCUBA REF 460,MUJER,Falda,MUJER /Falda,Activo,11,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260029.jpeg,FALDA SCUBA REF 460,,,,
7704204260029,260029,FALDA SCUBA REF 460,MUJER,Falda,MUJER /Falda,Activo,12,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260029.jpeg,FALDA SCUBA REF 460,,,,
7702001260034,260034,FALDA SCUBA BEIGE CON FLORES / Belge / S / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260034.jpeg,FALDA SCUBA BEIGE CON FLORES , Belge , S , Mujer,
7700225260036,260036,FALDA MINIEE / Negro / Unica / Mujer,MUJER,Falda,MUJER /Falda,Activo,8,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260036.jpeg,FALDA MINIEE , Negro , Unica , Mujer,
7700125260038,260038,CONJUNTO DIANE / Blanco / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,5,$52.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260038.jpeg,CONJUNTO DIANE , Blanco , Unica , Mujer,
7700225260038,260038,CONJUNTO DIANE / Negro / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,9,$52.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260038.jpeg,CONJUNTO DIANE , Negro , Unica , Mujer,
7701025260038,260038,CONJUNTO DIANE / Rojo / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$52.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260038.jpeg,CONJUNTO DIANE , Rojo , Unica , Mujer,
7700125260039,260039,CONJUNTO IBIZA / Blanco / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,10,$47.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260039.jpeg,CONJUNTO IBIZA , Blanco , Unica , Mujer,
7700225260039,260039,CONJUNTO IBIZA / Negro / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,6,$47.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260039.jpeg,CONJUNTO IBIZA , Negro , Unica , Mujer,
7700825260039,260039,CONJUNTO IBIZA / Rosa / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,7,$47.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260039.jpeg,CONJUNTO IBIZA , Rosa , Unica , Mujer,
7701025260040,260040,CONJUNTO MADISON / Rojo / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$47.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260040.jpeg,CONJUNTO MADISON , Rojo , Unica , Mujer,
7700101260048,260048,CONJUNTO ESTUDIO / Blanco / S / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,2,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260048.jpeg,CONJUNTO ESTUDIO , Blanco , S , Mujer,
7700102260048,260048,CONJUNTO ESTUDIO / Blanco / M / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260048.jpeg,CONJUNTO ESTUDIO , Blanco , M , Mujer,
7700201260048,260048,CONJUNTO ESTUDIO / Negro / S / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260048.jpeg,CONJUNTO ESTUDIO , Negro , S , Mujer,
7700229260049,260049,CONJUNTO SOFIA / Negro / S-M / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,2,$49.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260049.jpeg,CONJUNTO SOFIA , Negro , S-M , Mujer,
7700829260049,260049,CONJUNTO SOFIA / Rosa / S-M / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$49.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260049.jpeg,CONJUNTO SOFIA , Rosa , S-M , Mujer,
7701029260049,260049,CONJUNTO SOFIA / Rojo / S-M / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,4,$49.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260049.jpeg,CONJUNTO SOFIA , Rojo , S-M , Mujer,
7701025260051,260051,CONJUNTO DINA / Rojo / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$49.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260051.jpeg,CONJUNTO DINA , Rojo , Unica , Mujer,
7700325260052,260052,CONJUNTO BARCELNA / Azul / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,2,$49.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260052.jpeg,CONJUNTO BARCELNA , Azul , Unica , Mujer,
7701025260052,260052,CONJUNTO BARCELNA / Rojo / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,15,$49.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260052.jpeg,CONJUNTO BARCELNA , Rojo , Unica , Mujer,
7700125260053,260053,CONJUNTO SWEET / Blanco / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,2,$53.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260053.jpeg,CONJUNTO SWEET , Blanco , Unica , Mujer,
7700109260054,260054,FALDA CATALINA BLANCA / Blanco / 6 / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,2,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260054.jpeg,FALDA CATALINA BLANCA , Blanco ,6, Mujer,
7700112260054,260054,FALDA CATALINA BLANCA / Blanco / 10 / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,1,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260054.jpeg,FALDA CATALINA BLANCA , Blanco ,10, Mujer,
7700113260054,260054,FALDA CATALINA BLANCA / Blanco / 12 / Mujer,MUJER,Faldas,MUJER /Faldas,Activo,3,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260054.jpeg,FALDA CATALINA BLANCA , Blanco ,12, Mujer,
7700125260058,260058,CONJUNTO MARCE,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$50.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260058.jpeg,CONJUNTO MARCE,,,,
7700225260059,260059,CONJUNTO LIZZ / Negro / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,8,$51.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260059.jpeg,CONJUNTO LIZZ , Negro , Unica , Mujer,
7700825260059,260059,CONJUNTO LIZZ / Rosa / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,14,$51.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260059.jpeg,CONJUNTO LIZZ , Rosa , Unica , Mujer,
7701025260059,260059,CONJUNTO LIZZ / Rojo / Unica / Mujer,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,10,$51.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260059.jpeg,CONJUNTO LIZZ , Rojo , Unica , Mujer,
7703525260064,260064,CONJUNTO OASIS,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,2,$60.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260064.jpeg,CONJUNTO OASIS,,,,
7700825260067,260067,CONNTO ZZIL,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260067.jpeg,CONNTO ZZIL,,,,
7700225260071,260071,CONJUNTO ALEJA,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,3,$58.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260071.jpeg,CONJUNTO ALEJA,,,,
7701025260071,260071,CONJUNTO ALEJA,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,3,$58.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260071.jpeg,CONJUNTO ALEJA,,,,
7701025260072,260072,CONUNTO BLAZER SYAN,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,6,$55.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260072.jpeg,CONUNTO BLAZER SYAN,,,,
7702025260072,260072,CONUNTO BLAZER SYAN,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,3,$55.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260072.jpeg,CONUNTO BLAZER SYAN,,,,
7700225260075,260075,CONJUNTO NIBIA,MUJER,CONJUNTO DE DOS PIEZAS,MUJER /CONJUNTO DE DOS PIEZAS,Activo,1,$41.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/260075.jpeg,CONJUNTO NIBIA,,,,
7700225280002,280002,Enterizo en Tela Bengalina licrada / Negro / Unica / Mujer,MUJER,Enterizos,MUJER /Enterizos,Activo,3,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/280002.jpeg,Enterizo en Tela Bengalina licrada , Negro , Unica , Mujer,
7704101280006,280006,Enterizo rosalia scuba / Terracota / S / Mujer,MUJER,Enterizo,MUJER /Enterizo,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/280006.jpeg,Enterizo rosalia scuba , Terracota , S , Mujer,
7701101280007,280007,Enterizo scuba amarillo / Amarillo / S / Mujer,MUJER,Enterizo,MUJER /Enterizo,Activo,12,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/280007.jpeg,Enterizo scuba amarillo , Amarillo , S , Mujer,
7701102280007,280007,Enterizo scuba amarillo / Amarillo / M / Mujer,MUJER,Enterizo,MUJER /Enterizo,Activo,10,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/280007.jpeg,Enterizo scuba amarillo , Amarillo , M , Mujer,
7701103280007,280007,Enterizo scuba amarillo / Amarillo / L / Mujer,MUJER,Enterizo,MUJER /Enterizo,Activo,12,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/280007.jpeg,Enterizo scuba amarillo , Amarillo , L , Mujer,
